,station,address,avg_fast,avg_slow,lat,lng,newAddress,volume
0,영등포전력지사,서울특별시 영등포구 경인로 878,68.9512747252747,0.6086703296703299,37.517367,126.910236,"페어필드 바이 메리어트 서울, 경인로, 영등포동, 영등포구, 서울, 07250, 대한민국",3307334
1,명일동 공영주차장,서울특별시 강동구 구천면로 395(명일동),66.71549450549449,0.0,37.551194,127.142924,"CU, 양재대로141길, 명일1동, 강동구, 서울, 05258, 대한민국",3443265
2,송파파크데일1단지 아파트,서울특별시 송파구 마천동 성내천로37길 37,45.055538461538475,33.150483516483575,37.4987866566,127.1581012036,"108, 성내천로35길, 마천1동, 송파구, 서울, 05747, 대한민국",11829
3,송파구청,서울특별시 송파구 신천동 29-5 송파구청 앞,124.70087912087902,0.0,37.5146124,127.1060852,"송파구청, 326, 올림픽로, 잠실6동, 송파구, 서울, 05552, 대한민국",821223
4,송파삼성래미안,서울특별시 송파구 송파동 오금로32길 14,16.10131868131868,21.191208791208783,37.5052524778,127.11780238,"우리은행, 가락로28길, 송파2동, 송파구, 서울, 05645, 대한민국",59305
5,가락2동 주민센터,서울특별시 송파구 가락동 154,202.4321758241761,0.0,37.498714,127.126652,"가락2동사무소, 중대로20길, 가락2동, 송파구, 서울, 05703, 대한민국",184368
6,강동송파지사,서울특별시 강동구 둔촌동 522-9,171.57854945054916,2.751289377289377,37.52386992,127.135443,"한국전력공사 강동송파지사, 양재대로84길, 둔촌1동, 강동구, 서울, 05408, 대한민국",3443265
7,강일리버파크3단지,서울특별시 강동구 강일동 아리수로93길 40,39.387780219780225,48.10527472527472,37.5655159695,127.1751072048,"아리수로93길, 강일동, 강동구, 서울, 05211, 대한민국",109215
8,가락시장,서울특별시 송파구 양재대로 932,75.83997069597065,0.0,37.493241,127.112315,"가락과일시장, 송파대로, 가락1동, 송파구, 서울, 05677, 대한민국",1877391
9,신성둔촌미소지움아파트 입주자대표회의,서울특별시 강동구 둔촌동 명일로 102,1.4938901098901105,10.047791208791208,37.5276457671,127.1425454548,"서울한산초등학교, 명일로, 둔촌2동, 강동구, 서울, 05371, 대한민국",45258
10,갤러리아팰리스,서울특별시 송파구 잠실동 40,21.61279120879121,26.334578754578796,37.511529,127.094596,"갤러리아팰리스 B, 올림픽로, 잠실3동, 송파구, 서울, 05553, 대한민국",821223
11,송파꿈에그린(위례24단지),서울특별시 송파구 장지동 516,19.794714285714285,26.50162637362633,37.47592327474,127.1390103411,"2413, 휴먼링 자전거도로, 위례동, 송파구, 서울, 05853, 대한민국",0
12,천호1동 공영주차장,서울특별시 강동구 구천면로 42길 60(천호동),105.46132967032987,0.0,37.545049,127.136282,"천중로27길, 천호1동, 강동구, 서울, 05310, 대한민국",45811
13,레이크팰리스,서울특별시 송파구 잠실동 잠실로 88,15.057241758241753,22.141527472527418,37.5075341602,127.093213298,"110동, 석촌호수로, 잠실3동, 송파구, 서울, 05600, 대한민국",103825
14,리센츠 아파트,서울특별시 송파구 올림픽로 135,38.91742857142853,38.34659340659332,37.513161,127.090312,"242동, 올림픽로, 잠실2동, 송파구, 서울, 05502, 대한민국",821223
15,성내삼성 아파트,서울특별시 강동구 성내동 풍성로 128,28.64057142857141,18.26901098901098,37.5299423276,127.1259823751,"강동구보건소, 성내로3가길, 성내1동, 강동구, 서울, 05396, 대한민국",4671
16,강동헤르셔,서울특별시 강동구 천호동 천호대로 1089,3.7357802197802226,15.680989010989013,37.5366055081,127.1331171805,"이스트센트럴타워, 천호대로167길, 천호3동, 강동구, 서울, 05332, 대한민국",2373554
17,거여4단지 아파트,서울특별시 송파구 거여동 양산로4길 8,2.0112747252747254,21.125054945054956,37.4895863312,127.1433912604,"401, 양산로, 거여2동, 송파구, 서울, 05771, 대한민국",27126
18,거여2동 주민센터,서울특별시 송파구 거여동 195-1,148.237142857143,0.0,37.4935643829,127.146969926,"19, 거마로2길, 거여2동, 송파구, 서울, 05773, 대한민국",25122
19,송파더센트레,"서울특별시 송파구 위례광장로 163 (장지동, 위례22단지)",10.123516483516482,19.17009523809524,37.47935896489,127.1401853902,"2205, 휴먼링 보행자도로, 위례동, 송파구, 서울, 05853, 대한민국",0
20,한국광고문화회관,서울특별시 송파구 신천동 7-11,86.37650549450554,0.0,37.5159069385,127.099593702,"한국광고문화회관, 올림픽로35다길, 잠실6동, 송파구, 서울, 05510, 대한민국",821223
21,삼익가든아파트,서울특별시 강동구 명일동 260-1,0.0,18.816505494505495,37.54588600963,127.1466312646,"상암로, 명일1동, 강동구, 서울, 05296, 대한민국",21764
22,고덕아이파크,서울특별시 강동구 고덕동 동남로79길 26,13.356131868131875,14.963150183150189,37.5591846946,127.1537423213,"고덕주공1단지아파트, 동남로81길, 고덕1동, 강동구, 서울, 05227, 대한민국",345605
23,가락쌍용1차 아파트,서울특별시 송파구 가락동 동남로 193,3.1262747252747247,22.606373626373628,37.4946987694,127.1292251319,"가락쌍용1차아파트, 가락2동, 송파구, 서울, 05826, 대한민국",0
24,송파파인타운6단지 아파트,서울특별시 송파구 충민로6길 14,29.776769230769244,17.807384615384613,37.48056250195,127.1319978941,"604, 충민로6길, 장지동, 송파구, 서울, 05799, 대한민국",80966
25,송파파인타운9단지,서울특별시 송파구 송파대로 8길 17,66.0680659340658,26.434835164835203,37.478239,127.128729,"902, 송파대로10길, 장지동, 송파구, 서울, 05815, 대한민국",1877391
26,풍납2동 주민센터,서울특별시 송파구 풍납동 403-11,inf,0.0,37.528759745,127.116795686,"풍납2동 주민센터, 64, 토성로, 성내1동, 송파구, 서울, 05537, 대한민국",0
27,잠실롯데캐슬골드 아파트,서울특별시 송파구 신천동 올림픽로 269,19.456241758241763,16.987945054945055,37.5144261788,127.100610302,"잠실롯데캐슬골드, 송파대로, 잠실6동, 송파구, 서울, 05551, 대한민국",1877391
28,거여5단지 아파트,서울특별시 송파구 거여동 양산로4길 16,8.356813186813183,10.47846153846154,37.4892095924,127.1449645201,"501, 양산로4길, 거여2동, 송파구, 서울, 05779, 대한민국",27126
29,고덕리엔파크3단지 아파트,서울특별시 강동구 상일로 74,28.725714285714258,16.46334432234431,37.55223512265,127.1752187199,"상일로10길, 상일2동, 강동구, 서울, 05283, 대한민국",103532
30,홈플러스 강동점,서울특별시 강동구 양재대로 1571,81.64006593406586,0.0,37.54571126255,127.1421724756,"홈플러스 강동점, 1571, 양재대로, 천호1동, 강동구, 서울, 05306, 대한민국",3443265
31,송파성원상떼빌,서울특별시 송파구 가락동 송파대로28길 27,2.9313406593406603,10.988571428571433,37.4948850029,127.1200929635,"송파성원상떼빌아파트, 27, 송파대로28길, 가락본동, 송파구, 서울, 05718, 대한민국",1877391
32,위례스타힐스,서울특별시 송파구 장지동 위례광장로 215,13.487758241758245,22.77944322344325,37.481504,127.143668,"위례동주민센터.위례스타힐스, 위례광장로, 위례동, 송파구, 서울, 05848, 대한민국",0
33,더샵스타리버 아파트,서울특별시 송파구 올림픽로35길 93,40.47648351648355,0.0,37.51778342631,127.1046327039,"잠실더샵스타리버, 올림픽로35길, 잠실6동, 송파구, 서울, 05504, 대한민국",868615
34,성내1차이편한세상,서울특별시 강동구 천호대로168길 58,0.0,3.345318681318683,37.53331732998,127.1310838701,"천호대로168길, 성내2동, 강동구, 서울, 05390, 대한민국",2373554
35,대우한강베네시티 아파트,서울특별시 강동구 올림픽로 664,0.0,19.84956043956043,37.540361,127.124838,"아이엠치과, 구천면로24길, 천호2동, 강동구, 서울, 05328, 대한민국",132118
36,송파파크데일2단지,서울특별시 송파구 마천동 성내천로47길 38,12.648263736263745,21.625934065934043,37.4963394415,127.1581638948,"201, 성내천로47길, 마천1동, 송파구, 서울, 05747, 대한민국",11829
37,마천동1공영주차장,서울특별시 송파구 성내천로43길 6,10.653054945054937,0.0,37.49518194689,127.1555645200,"성내천로43길, 마천1동, 송파구, 서울, 05747, 대한민국",11829
38,송파파인타운5단지,서울특별시 송파구 장지동 충민로4길 5,15.528571428571428,19.22252747252745,37.4796153626,127.1297192236,"506, 충민로4길, 장지동, 송파구, 서울, 05813, 대한민국",74355
39,GS강동자이 아파트,서울특별시 강동구 천호대로 1239(길동),6.70626373626373,21.80681318681317,37.4765488043,127.111607161,"자곡로, 방죽마을, 세곡동, 강남구, 서울, 06370, 대한민국",54028
40,삼전동 공영주차장,서울특별시 송파구 삼전동 175-8,101.35015384615383,0.0,37.500239,127.095866,"삼학사로9길, 배명상가단지, 삼전동, 송파구, 서울, 05679, 대한민국",60486
41,위례 포레샤인 23단지,서울특별시 송파구 장지동 380-1,13.918923076923083,17.042454212454192,37.47617081866,127.1353309043,"2302, 위례순환로, 위례동, 송파구, 서울, 05814, 대한민국",0
42,강일리버파크7단지 아파트,서울특별시 강동구 아리수로98길 25,10.9521978021978,17.63214652014651,37.56505092294,127.1788028280,"강일고등학교.강일리버파크7단지, 아리수로98길, 강일동, 강동구, 서울, 05214, 대한민국",104353
43,강일리버파크5단지,서울특별시 강동구 강일동 아리수로97길 20,7.740417582417578,15.473113553113569,37.567726,127.178447,"강일리버5단지.미사강변루나리움, 풍산로, 강일동, 강동구, 서울, 05209, 대한민국",10065
44,문정근린공원 공영주차장,서울특별시 송파구 문정로 지하 12,90.88290109890124,0.0,37.485959583661,127.1236290222,"문정동제일은행, 문정로, 문정1동, 송파구, 서울, 05807, 대한민국",60380
45,잠실파크인수,서울특별시 송파구 백제고분로 187,0.0,5.937054945054947,37.50473262281,127.0877404572,"파크인수아파트, 187, 백제고분로, 잠실본동, 송파구, 서울, 05567, 대한민국",239915
46,문정래미안아파트,서울특별시 송파구 문정동 문정로 83,27.768395604395604,25.704534798534766,37.490893,127.130226,"문정 래미안 보도, 문정래미안아파트, 문정1동, 송파구, 서울, 05826, 대한민국",0
47,현대백화점 천호점,서울특별시 강동구 천호대로 1005,42.40775824175819,0.0,37.53887464166,127.1244744264,"현대백화점 천호점, 천호대로, 천호2동, 강동구, 서울, 05329, 대한민국",2373554
48,거여1단지 아파트,서울특별시 송파구 거여동 양산로8길 8,12.546197802197796,13.767527472527476,37.4909147866,127.1445652655,"관리사무소, 양산로8길, 거여2동, 송파구, 서울, 05772, 대한민국",27126
49,잠실한양3차 아파트,서울특별시 송파구 방이동 양재대로 1089,0.0,4.369230769230767,37.5058495904,127.1224810673,"3, 오금로, 송파2동, 송파구, 서울, 05645, 대한민국",406954
50,송파와이즈더샵,서울특별시 송파구 장지동 위례광장로 270,0.0,14.364285714285705,37.4771052523,127.1436523086,"101, 위례광장로, 위례동, 송파구, 서울, 05851, 대한민국",0
51,둔촌푸르지오아파트,서울특별시 강동구 둔촌동 명일로 172,11.496527472527468,9.702783882783882,37.53414,127.14507,"둔촌푸르지오아파트, 명일로12길, 둔촌2동, 강동구, 서울, 05350, 대한민국",45258
52,성내동중앙하이츠,"서울특별시 강동구 양재대로95길 53 (성내동, 중앙하이츠아파트)",0.0,7.381296703296707,37.53051922418,127.1335396726,"풍성로53길, 성내3동, 강동구, 서울, 05376, 대한민국",62663
53,강일리버파크 6단지,서울특별시 강동구 강일동 아리수로94길 19,8.578109890109893,0.0,37.5627340873,127.1772602489,"아리수로94길, 강일동, 강동구, 서울, 05212, 대한민국",105305
54,송파공영주차장,서울특별시 송파구 백제고분로44길 13-25,0.6699999999999999,0.0,37.507026462481,127.1132924712,"송파동공영주차장, 13-25, 백제고분로44길, 송파1동, 송파동, 서울, 05665, 대한민국",239915
55,송파파인타운10단지,서울특별시 송파구 장지동 송파대로8길 20,11.042549450549451,7.028714285714287,37.4781324844,127.1311863959,"1004, 송파대로8길, 장지동, 송파구, 서울, 05813, 대한민국",1877391
56,송파파인타운1단지아파트,서울특별시 송파구 장지동 833,0.0,10.345384615384628,37.4863182,127.1341958,"101, 위례송파로, 장지동, 송파구, 서울, 05799, 대한민국",0
57,한강극동아파트,서울특별시 송파구 풍납동 토성로 38-6,29.20501098901097,26.835604395604403,37.5294607024,127.1140527139,"상가, 토성로4길, 송파구, 서울, 05536, 대한민국",0
58,암펠로스타워,서울특별시 강동구 둔촌동 명일로 110,0.0,11.154725274725278,37.5288091079,127.1431676374,"현대마트, 진황도로, 둔촌2동, 강동구, 서울, 05371, 대한민국",0
59,길동삼익파크,서울특별시 강동구 길동 명일로 293,12.96380219780221,16.163626373626364,37.5447060359,127.1463619029,"양재대로128길, 길동, 강동구, 서울, 05296, 대한민국",3443265
60,고덕리엔파크1단지,서울특별시 강동구 상일로 152,0.0,16.677032967032964,37.561757,127.172139,"102-1404, 아리수로, 강일동, 강동구, 서울, 05211, 대한민국",100856
61,풍납쌍용,서울특별시 송파구 풍납동 올림픽로47길 9,1.9552527472527472,13.109010989010995,37.5274169167,127.1180408617,"하나은행, 올림픽로47길, 풍납쌍용아파트, 오륜동, 송파구, 서울, 05537, 대한민국",821223
62,명일한양아파트,서울특별시 강동구 명일동 동남로71길 19,35.30551648351646,0.0,37.550839,127.155315,"2동, 동남로, 상일1동, 강동구, 서울, 05278, 대한민국",345605
63,강동보건소,서울특별시 강동구 성내동 541-2,3.179120879120879,0.0,37.529539325201,127.1253752982,"강동구보건소, 성내로3가길, 성내1동, 강동구, 서울, 05396, 대한민국",4671
64,위례송파푸르지오 아파트,서울특별시 송파구 장지동 위례광장로 185,5.103604395604395,0.0,37.4802093902,127.1397599524,"104, 휴먼링 보행자도로, 위례동, 송파구, 서울, 05853, 대한민국",0
65,강일리버파크11단지,서울특별시 강동구 강일동 고덕로97길 100,0.0,1.7270769230769225,37.562856,127.17973,"대광교회, 29, 고덕로97길, 강일동, 강동구, 서울, 05214, 대한민국",217091
66,강일리버파크10단지,서울특별시 강동구 강일동 고덕로97길 20,3.2662417582417587,0.0,37.5592088582,127.1799953539,"강일리버파크9단지.10단지, 고덕로97길, 강일동, 강동구, 서울, 05214, 대한민국",217091
67,한강현대 아파트,서울특별시 강동구 암사동 올림픽로104길 41,2.8130989010989005,4.68153846153846,37.5560114394,127.131304691,"아리수로, 암사3동, 강동구, 서울, 05230, 대한민국",100856
68,암사라인 아파트,서울특별시 강동구 암사동 고덕로 53,0.0,0.0037362637362637367,37.5549808769,127.1311444412,"뚜레쥬르, 고덕로, 암사1동, 강동구, 서울, 05236, 대한민국",212072
69,송파현대힐스테이트,서울특별시 송파구 풍납동 풍성로26길 31,0.0,11.405714285714284,37.530849827,127.11830456,"풍납동성당, 토성로19길, 송파구, 서울, 05537, 대한민국",0
70,경보그레이스 힐,서울특별시 강동구 성내동 풍성로53길 40,0.0,1.4758351648351644,37.5311320576,127.1353837592,"경보그레이스힐, 풍성로53길, 성내3동, 성내동, 서울, 05376, 대한민국",62663
71,쌍용스윗닷홈 거여1차 아파트,서울특별시 송파구 오금로62길 10,0.0,2.1710769230769227,37.49182576795,127.1467064418,"임마누엘집, 양산로10길, 거여2동, 송파구, 서울, 05773, 대한민국",27126
72,가락우성2차 아파트,서울특별시 송파구 가락동 중대로12길 35,0.0,0.02813186813186813,37.4920142127,127.1254708566,"101, 중대로12길, 가락본동, 송파구, 서울, 05827, 대한민국",184368
73,한강포스파크아파트,서울특별시 강동구 암사동 고덕로19길 30,0.0,0.002417582417582417,37.556032,127.133941,"고덕로19길, 암사3동, 강동구, 서울, 05236, 대한민국",212072
74,천호유수지,서울특별시 강동구 선사로 70 (천호동),1.1300549450549449,0.0,37.544788986,127.12187757,"천중로2길, 천호2동, 강동구, 서울, 05246, 대한민국",45811
75,송파도서관,"서울특별시 송파구 동남로 263 (오금동, 송파도서관)",1.1090549450549452,0.0,37.5010,127.1340,"반석블레스빌아파트, 20, 동남로23가길, 오금동, 송파구, 서울, 05727, 대한민국",345605
76,강동아트센터(강동문화재단),"서울특별시 강동구 동남로 870 (상일동, 강동아트센터)",0.4964395604395605,0.0,37.5511,127.1573,"강동아트센터, 570, 동남로, 상일1동, 강동구, 서울, 05278, 대한민국",345605
77,문래힐스테이트,서울특별시 영등포구 문래동3가 문래로 82,0.0,7.145821428571431,37.51872,126.89107,"선유로, 문래창작촌, 문래동, 영등포구, 서울, 07295, 대한민국",1123093
78,롯데캐슬엠파이어,서울특별시 영등포구 여의도동 의사당대로 127,13.217560439560446,19.854505494505485,37.520241356,126.9264085517,"127, 의사당대로, 여의동, 영등포구, 서울, 07328, 대한민국",310454
79,영등포아트자이 아파트,서울특별시 영등포구 도림동 도영로 66,6.107318681318685,12.898578754578756,37.5103939542,126.9001777987,"도영로20길, 도림동, 영등포구, 서울, 07290, 대한민국",33433
80,대림어린이공원 공영주차장,서울특별시 영등포구 대림동 870,74.73758241758239,0.0,37.491084439,126.9033538022,"흰돌교회, 대림로, 대림1동, 영등포구, 서울, 07444, 대한민국",116828
81,문래자이아파트,서울특별시 영등포구 문래동3가 당산로4길 12,12.682725274725275,18.974945054945067,37.5162769232,126.8973918801,"당산로4길, 문래창작촌, 문래동, 영등포구, 서울, 07290, 대한민국",199397
82,남서울직할(영등포)지사,서울특별시 영등포구 문래동3가 80,114.38351648351644,0.5827409733124019,37.52031651,126.892762,"문래북로, 양평1동, 영등포구, 서울, 07294, 대한민국",0
83,신길경남 아파트,서울특별시 영등포구 영등포로 351,2.7061538461538466,12.702087912087912,37.515558,126.918256,"CU, 영등포로, 신길1동, 영등포구, 서울, 07316, 대한민국",598585
84,남서울직할,서울특별시 영등포구 여의도동 21,37.884956043956116,1.9816758241758246,37.52754543,126.930284,"한국전력공사 남서울본부, 여의동로, 여의동, 영등포구, 서울, 07338, 대한민국",568527
85,당산대우 아파트,서울특별시 영등포구 당산동2가 16-1,3.0655164835164825,14.702747252747256,37.5208860347,126.8928607252,"대우 메종리브르아파트 101동, 영등포로, 당산1동, 당산동2가, 서울, 07291, 대한민국",598585
86,국회의사당,서울특별시 영등포구 여의도동 1,0.0,16.284461538461567,37.5329136,126.9164036,"국회다솜화원, 여의서로, 여의동, 영등포구, 서울, 07233, 대한민국",368335
87,바다마을아파트,서울특별시 영등포구 신길동 가마산로 540,0.0,2.9074120879120895,37.50276,126.91541,"102, 신풍로17길, 신길7동, 영등포구, 서울, 07391, 대한민국",41985
88,신길뉴타운한화꿈에그린,서울특별시 영등포구 신길동 신길로 119,0.0,7.282087912087914,37.5035107402,126.909709552,"신길로29가길, 신길5동, 영등포구, 서울, 07398, 대한민국",330667
89,보라매벚꽃마을아파트,서울특별시 영등포구 신길동 대방천로14길 34,0.0,51.87584615384612,37.4959210357,126.9101936408,"103동, 신길로8길, 신길6동, 영등포구, 서울, 07435, 대한민국",330667
90,신길삼성래미안,서울특별시 영등포구 신길동 가마산로79길 7,6.9829010989011,10.294945054945051,37.505457,126.9153493,"신길삼성래미안1단지아파트, 신길7동, 영등포구, 서울, 07391, 대한민국",0
91,대림동현대3차 아파트,서울특별시 영등포구 대림동 608-1,5.394109890109888,11.912527472527469,37.5062341681,126.8951526953,"도신로, 대림3동, 영등포구, 서울, 08209, 대한민국",151254
92,양평한신아파트,서울특별시 영등포구 양평동5가 76,19.622307692307686,26.88026373626371,37.54007118621,126.8920208623,"양평로22가길, 양평2동, 영등포구, 서울, 07205, 대한민국",190348
93,대림운동장 공영주차장,서울특별시 영등포구 대림동 780,117.48248351648371,0.0,37.499068524,126.8942003346,"테니스장, 대림로39길, 대림3동, 영등포구, 서울, 07411, 대한민국",116828
94,영등포레미안 아파트,서울특별시 영등포구 신길동 4945,8.409120879120877,16.39727472527471,37.5049810409,126.9095268262,"신길3동, 영등포구, 서울, 07430, 대한민국",0
95,문래금호어울림 아파트,서울특별시 영등포구 문래동3가 97,0.0,5.333274725274727,37.5189841833,126.8981392781,"문래로, 문래창작촌, 문래동, 영등포구, 서울, 07294, 대한민국",44058
96,문래건영아파트,서울특별시 영등포구 문래동3가 93-1,0.0,2.082498168498168,37.51827643829,126.8925386789,"서울문래초등학교, 문래로, 문래창작촌, 문래동, 영등포구, 서울, 07278, 대한민국",44058
97,당산근린지하공영주차장,서울특별시 영등포구 당산로27길 12 (당산동3가),19.829417582417587,0.0,37.525512220,126.89576941,"당산로27길, 당산1동, 영등포구, 서울, 07264, 대한민국",199397
98,서울영등포우체국,"서울특별시 영등포구 선유동2로 6 (당산동4가, 서울영등포우체국)",0.6540549450549449,0.0,37.52962614,126.8949565,"서울영등포우체국, 당산로35길, 당산2동, 영등포구, 서울, 07220, 대한민국",199397
99,영등포구민회관,"서울특별시 영등포구 국회대로 596 (당산동3가, 영등포구민회관)",1.7784395604395604,0.0,37.526142,126.900028,"영등포구민회관, 신월여의지하도로, 당산1동, 영등포구, 서울, 07992, 대한민국",0
100,신정동일하이빌아파트1단지,"서울특별시 양천구 신정로11길 20 (신정동, 동일하이빌아파트)",0.0,21.085010989010982,37.51078330890,126.8401934228,"205, 신정로11길, 동일하이빌2단지아파트, 신정3동, 양천구, 서울, 08032, 대한민국",81374
101,방화5단지 아파트,서울특별시 강서구 방화동 금낭화로 287-19,19.04248351648352,8.581846153846152,37.5768026767,126.810285497,"503, 금낭화로, 방화3동, 강서구, 서울, 07511, 대한민국",13836
102,e편한세상염창,서울특별시 강서구 공항대로 583,0.0,12.720421978021976,37.54876208844,126.8703941578,"공항대로67길, 염창동, 강서구, 서울, 07948, 대한민국",829081
103,신정이펜하우스 2단지,서울특별시 양천구 신정이펜2로 55,0.0,9.80435164835164,37.515688,126.830737,"신정이펜하우스 2단지아파트, 신정3동, 양천구, 서울, 08038, 대한민국",0
104,목동 현대하이페리온2아파트,서울특별시 양천구 목동 961,10.72538461538462,26.76358974358976,37.52438967643,126.8700630152,"203, 목동서로, 목1동, 양천구, 서울, 08012, 대한민국",303723
105,부영그린타운2차,서울특별시 양천구 목동 908-28,0.0,20.822956043956047,37.5363756323,126.8811258526,"부영그린2차, 목동동로, 목5동, 양천구, 서울, 07984, 대한민국",293164
106,마곡힐스테이트,서울특별시 강서구 마곡동 725-1,10.714967032967033,23.11028571428572,37.5646953177,126.8184339904,"101동, 74, 마곡서1로, 방화1동, 강서구, 서울, 07599, 대한민국",0
107,한국공항공사 서울,서울특별시 강서구 방화동 886,98.58498901099009,0.0,37.564959,126.794854,"김포국제공항, 남부순환로, 공항동, 강서구, 서울, 07628, 대한민국",6346710
108,서울에너지공사 주차장,서울특별시 양천구 목동 900,128.34542307692303,0.0,37.5401156047,126.883763102,"서울에너지공사(목동), 목동서로2길, 목5동, 양천구, 서울, 07984, 대한민국",303723
109,마곡엠밸리3단지,서울특별시 강서구 마곡동 736,9.996857142857142,24.166978021977993,37.5685319217,126.819719606,"apartment, 마곡서1로, 방화1동, 강서구, 서울, 07598, 대한민국",0
110,방화동성아파트,서울특별시 강서구 방화동 금낭화로23길 8,1.7985714285714283,7.533699633699624,37.5794084299,126.812592887,"106, 금낭화로23길, 방화3동, 강서구, 서울, 07511, 대한민국",13836
111,목동힐스테이트아파트,서울특별시 양천구 신정동 중앙로36길 15,31.207846153846134,44.30175824175821,37.5207747014,126.855947273,"111동, 은행정로5길, 신정1동, 양천구, 서울, 08089, 대한민국",0
112,마곡수명산파크1단지,서울특별시 강서구 내발산동 742,12.247186813186806,22.5942857142857,37.5535661829,126.8305340094,"101동, 108, 강서로47길, 발산1동, 강서구, 서울, 07634, 대한민국",509444
113,양천벽산블루밍 아파트,서울특별시 양천구 신월동 1026,1.9874065934065932,19.58624175824174,37.5245986953,126.8392967298,"월정로9길, 신월4동, 양천구, 서울, 07772, 대한민국",47715
114,화곡초록 아파트,서울특별시 강서구 화곡동 1139,8.976945054945055,0.0,37.5452804761,126.8329698193,"103, 화곡로13길, 화곡3동, 강서구, 서울, 07709, 대한민국",803133
115,마곡수명산파크3단지,서울특별시 강서구 내발산동 751,1.516945054945055,7.825032967032967,37.5518565943,126.8247074755,"308동, 110, 수명로1길, 발산1동, 강서구, 서울, 07643, 대한민국",17444
116,마곡수명산파크8단지,서울특별시 강서구 수명로2길 108,0.0,13.091648351648356,37.55097481545,126.8285922819,"807동, 108, 수명로2길, 발산1동, 강서구, 서울, 07636, 대한민국",17444
117,마곡엠밸리6단지,서울특별시 강서구 마곡동 743,38.889912087912144,20.417582417582402,37.5657531052,126.8196221693,"602, 마곡서1로, 방화1동, 강서구, 서울, 07799, 대한민국",0
118,마곡엠밸리2단지,서울특별시 강서구 마곡동 마곡서1로 146,0.0,8.632358974358974,37.568824973,126.82141102,"206, 마곡서1로, 방화1동, 강서구, 서울, 07598, 대한민국",0
119,강서양천지사,서울특별시 양천구 신정동 319-1,87.63643956043958,2.157563579277866,37.52007602,126.8687447,"목동8단지, 목동서로, 신정6동, 양천구, 서울, 08012, 대한민국",303723
120,마곡13단지 힐스테이트마스터,서울특별시 강서구 마곡동 748,25.329626373626397,35.04074725274724,37.557592,126.818291,"1305동, 방화대로, 공항동, 강서구, 서울, 07645, 대한민국",167805
