,stat_id,station,address,lat,lng,household,num_cars,num_rest,traffic,avg_fast,avg_slow,nearby_neighbor
148,KP004629,강서경찰서 민원인주차장,"서울특별시 강서구 화곡로 308 (화곡동, 서울강서경찰서)",37.551278229,126.85001114,271175,1768,468,8019.0,47.36604395604396,0.0,11
149,KP005164,양천구청 지하주차장,"서울특별시 양천구 목동동로 105 (신정동, 양천구청)",37.517105,126.866302,181404,996,97,15205.0,6.86225274725275,0.0,12
150,KP000936,은천2단지 아파트,서울특별시 관악구 봉천동 인헌12길 46-1,37.4706639492,126.9645625253,276597,762,79,19848.0,32.48254945054943,19.422417582417573,7
151,KP002617,관악동작 견인차량 보관소,서울특별시 관악구 신사로 7,37.4846968754,126.904065304,276597,762,160,2661.0,174.87334065934138,0.0,14
152,KP000714,이수힐스테이트,서울특별시 동작구 동작동 동작대로39길 22,37.49463472,126.9819657575,184812,719,7,45346.0,20.67164835164836,40.717362637362655,14
153,KP000933,서울대입구아이원,서울특별시 관악구 봉천동 청룡길 78,37.4783116175,126.945375416,276597,762,336,33691.0,5.381846153846152,24.16701098901099,8
154,KP001272,대우신림2차푸르지오,서울특별시 관악구 신림동 난곡로 66,37.4610661511,126.9198746198,276597,762,28,7285.0,21.84771428571428,0.0,7
155,KP000932,상도대림 아파트,서울특별시 동작구 상도동 상도로60길 20,37.4931852401,126.9532620463,184812,719,138,9089.0,0.0,5.359824175824175,10
156,KP000711,보라매삼성 아파트,서울특별시 관악구 봉천동 보라매로 62,37.4933922804,126.9278189979,276597,762,141,22049.0,9.102065934065934,12.117252747252747,16
157,KP001274,상도파크자이,서울특별시 동작구 상도동 장승배기로 11,37.4995058611,126.9431253448,184812,719,156,18149.0,16.36705494505494,28.037802197802208,7
158,KP000019,관악동작지사,서울특별시 동작구 동작대로 19,37.47830829,126.9809567,184812,719,246,47921.0,88.14404395604409,1.5623912087912075,7
159,KP001277,흑석한강센트레빌,서울특별시 동작구 흑석동 흑석한강로 2,37.5051797465,126.9645145496,184812,719,122,8567.0,13.160813186813192,11.895091575091577,9
160,KP000935,신림서초 아파트,서울특별시 관악구 신림동 호암로16길 5,37.4640220022,126.9322465795,276597,762,69,3174.0,0.0,5.299043956043958,4
161,KP001271,대방성원 아파트,서울특별시 동작구 대방동 여의대방로44길 9,37.509731742,126.9259166877,184812,719,84,10003.0,5.453824175824176,11.714615384615383,8
162,KP000710,관악벽산블루밍,서울특별시 관악구 봉천동 은천로 93,37.4872820001,126.945246769,276597,762,155,9089.0,35.516879120879146,0.0,7
163,KP001809,숲속마을신동아파밀리에,서울특별시 동작구 신대방동 여의대방로10길 100,37.4915778003,126.9145364705,184812,719,6,4428.0,0.0,5.40142857142857,9
164,KP000934,신대방현대 아파트,서울특별시 동작구 신대방동 여의대방로 28,37.4952734403,126.911691628,184812,719,22,10662.0,9.662813186813189,15.448219780219784,14
165,KP001273,동작상떼빌 아파트,서울특별시 동작구 신대방동 신대방1가길 38,37.487899553,126.906937744,184812,719,122,2661.0,17.98481318681319,12.91545787545786,13
166,KP001276,신림쌍용 아파트,서울특별시 관악구 신림동 미성길 122,37.472827882,126.9121747586,276597,762,165,7332.0,4.747032967032968,16.152527472527485,4
167,KP000712,사당롯데캐슬샤인,서울특별시 동작구 사당동 사당로27길 190,37.4909601775,126.9715998344,184812,719,26,45346.0,7.649428571428573,26.55670329670329,9
168,KP003234,봉천건영6차아파트,서울특별시 관악구 봉천동 1701,37.4771034996,126.9519063577,276597,762,584,35398.0,0.0,14.359340659340658,8
169,KP002259,신동아 아파트,서울특별시 관악구 신림동 신림로 11길 151,37.46433097545,126.940475311,276597,762,16,8341.0,0.0,0.6285714285714287,5
170,KP004048,신림 주공2단지,서울특별시 관악구 신림동 광신길 86,37.46425,126.92662,276597,762,24,3174.0,0.0,22.523692307692343,4
171,KP001270,관악동부센트레빌 아파트,서울특별시 관악구 봉천동 은천로33길 5,37.4872985885,126.9501540148,276597,762,240,9089.0,14.706857142857144,28.22571428571427,7
172,KP002636,대우유로카운티,서울특별시 동작구 상도동 양녕로 287,37.5054012556,126.9493141059,184812,719,107,2515.0,0.0,7.401098901098904,12
173,KP000342,서울시여성가족재단,서울특별시 동작구 대방동 345-1,37.51285934813,126.928467032,184812,719,104,61711.0,39.43714285714283,0.0,9
174,KP001275,신림동부센트레빌,서울특별시 관악구 신림동 미성3길 16,37.4729532457,126.9160634915,276597,762,196,9944.0,0.0,1.507032967032967,4
175,KP002274,래미안상도3차아파트,서울특별시 동작구 대방동 상도로 53길 8,37.5000083801,126.92637413,184812,719,291,22049.0,3.352087912087913,2.13356043956044,4
176,KP001810,청광 아파트,서울특별시 관악구 신림로3가길 45-24,37.467697029,126.94203825,276597,762,19,8341.0,0.0,1.2274725274725276,6
177,KP000931,보라매아카데미타워 아파트,서울특별시 동작구 신대방동 보라매로5가길 16,37.4912743812,126.9240940365,184812,719,101,22049.0,0.0,8.556263736263736,16
178,KP000713,상도래미안1차 아파트,서울특별시 동작구 상도동 등용로 37,37.5051697239,126.9330779992,184812,719,184,18149.0,2.529098901098901,7.482857142857141,1
179,KP004054,관악구 평생학습관,"서울특별시 관악구 남부순환로 1546 (신림동, 관악문화정보센터)",37.484478416765,126.9336329584,276597,762,307,14739.0,1.6900000000000002,0.0,6
180,KP004525,빙수골 장미주차장,"서울특별시 동작구 국사봉16길 28 (상도동, 빙수골장미공영주차장)",37.493303809,126.9336732,184812,719,6,22049.0,6.25017582417582,0.0,4
181,KP004524,관악구 종합체육센타,"서울특별시 관악구 낙성대로3길 37 (봉천동, 관악구민종합체육센터)",37.482950598,126.92242741,276597,762,688,3170.0,66.21690109890102,0.0,4
182,KP004044,대방중간집하장 공영주차장,"서울특별시 동작구 노량진로 47 (대방동, 대방차고쓰레기처리시설)",37.513748188152,126.930734046,184812,719,166,61711.0,1.6719780219780225,0.0,8
183,KP002675,리첸시아방배,서울특별시 서초구 방배동 755-14,37.4972769868,126.9857331315,170244,3546,183,272.0,0.0,8.986483516483519,17
184,KP000723,서초네이처힐7단지,서울특별시 서초구 우면동 735,37.4610734048,127.0211322702,170244,3546,19,16141.0,0.0,18.661373626373624,12
185,KP000722,서초네이처힐6단지,서울특별시 서초구 우면동 737,37.4611517998,127.0256490145,170244,3546,20,44215.0,12.611450549450552,22.639494505494515,9
186,KP000102,서초지사,서울특별시 서초구 효령로 72길 60,37.48560466,127.028077,170244,3546,260,41407.0,36.151725274725344,1.3038021978021987,10
187,KP000726,서초포레스타5단지,서울특별시 서초구 신원동 374,37.4511428681,127.0576833777,170244,3546,7,38143.0,3.953956043956044,13.295443223443224,9
188,KP000716,래미안서초스위트 아파트,서울특별시 서초구 서초동 1301-6,37.5020983625,127.0198681406,170244,3546,415,73345.0,2.565252747252747,18.24813186813189,17
189,KP001278,반포리체 아파트,서울특별시 서초구 반포동 30-26,37.5044672196,127.0124541711,170244,3546,75,20182.0,20.080483516483515,32.18318681318668,24
190,KP000340,예술의 전당,서울특별시 서초구 서초동 산 130-19,37.478856,127.011318,170244,3546,55,10507.0,89.73228571428558,0.0,20
191,KP000725,서초롯데캐슬프레지던트,서울특별시 서초구 서초동 1681-8,37.496973514,127.019418966,170244,3546,279,7479.0,0.0,10.981692307692304,27
192,KP003015,현대멤피스(A),서울특별시 서초구 방배동 774-19,37.49464638455,126.9888727756,170244,3546,149,16332.0,0.0,11.835395604395604,20
193,KP000720,서초경남아너스빌201동,서울특별시 서초구 서초동 1456-2,37.4838195485,127.0141783796,170244,3546,373,41074.0,0.0,6.796285714285717,26
194,KP002988,현대멤피스(B),서울특별시 서초구 방배동 772-13,37.49521397652,126.98843167,170244,3546,167,16332.0,0.0,5.58874725274725,22
195,KP000718,방배동부센트레빌 아파트,서울특별시 서초구 방배동 3275,37.4973457271,126.9881169632,170244,3546,107,17839.0,0.0,15.284538461538473,20
196,KP000727,서초힐스 아파트,서울특별시 서초구 우면동 773,37.4576068928,127.0175687231,170244,3546,13,24618.0,12.637934065934056,24.26617582417583,7
197,S1100001,아크로리버파크,서울특별시 서초구 반포동 2-12,37.506252,126.9926731,170244,3546,15,28922.0,0.0,21.710329670329667,4
198,KP002717,서초더샵포레,서울특별시 서초구 내곡동 77,37.45392176545,127.0643310989,170244,3546,2,23477.0,10.96821978021978,25.558681318681334,7
199,KP002512,서울시립어린이병원,서울특별시 서초구 내곡동 6-7,37.4557176389,127.068853552,170244,3546,4,23477.0,45.1489670329671,0.0,2
200,KP003151,LH서초4단지 아파트,서울특별시 서초구 우면동 788,37.45822562472,127.024165105,170244,3546,4,6513.0,0.0,23.71008791208787,5
201,KP003338,삼창골든빌리지 입주자대표회의,서울특별시 서초구 반포동 동광로32길 7,37.493953,126.997425,170244,3546,85,16332.0,0.0,11.548714285714285,14
202,KP003150,서초동일하이빌,서울특별시 서초구 서초동 1542-1,37.49157868738,127.0083026731,170244,3546,668,41074.0,0.0,19.30832967032967,12
203,KP003850,신세계 강남점,서울특별시 서초구 반포동 19-3,37.504017347023,127.0024937597,170244,3546,280,37364.0,61.632472527472686,0.0,8
204,KP000717,방배3차e편한세상,서울특별시 서초구 방배동 797-30,37.494387147,126.9919893308,170244,3546,142,16332.0,0.0,19.372307692307725,21
205,KP003194,서초2차e편한세상아파트,서울특별시 서초구 서초동 1529,37.48631222642,127.0092490429,170244,3546,462,41074.0,0.0,12.764483516483516,19
206,KP000721,서초네이처힐1단지,서울특별시 서초구 우면동 707,37.4641083573,127.0191075276,170244,3546,24,2196.0,0.0,6.477736263736259,10
207,KP002356,방배1차 e편한세상,서울특별시 서초구 방배동 884-2,37.4872478308,126.9990140262,170244,3546,39,10899.0,0.0,7.708241758241758,10
208,KP002052,남서울농협 하나로마트 우면점,서울특별시 서초구 우면동 763,37.45685749231,127.0158573549,170244,3546,12,24618.0,22.060681318681315,0.0,5
209,KP000937,롯데캐슬헤론,서울특별시 서초구 방배동 754-1,37.4969957466,126.984724466,170244,3546,199,45346.0,13.044373626373623,6.72357142857143,15
210,KP002355,반포미도아파트,서울특별시 서초구 반포동 60-4,37.4999733383,127.0087078977,170244,3546,99,56400.0,13.179670329670325,0.0,9
211,KP000724,서초롯데캐슬84,서울특별시 서초구 서초동 1642-14,37.4926055935,127.0184136982,170244,3546,158,7479.0,0.0,8.701406593406588,22
212,KP000719,방배아이파크 아파트,서울특별시 서초구 방배동 3277,37.4914635743,126.9848070079,170244,3546,275,16332.0,0.0,5.958230769230771,12
213,KP002981,방배롯데캐슬포레스트,서울특별시 서초구 방배동 844-1,37.49182668407,126.9958726786,170244,3546,40,16332.0,0.0,8.757197802197805,19
214,KP003767,국립 중앙도서관,서울특별시 서초구 반포동 산 94-1,37.497059314057,127.0030787442,170244,3546,40,56400.0,15.33536263736266,0.0,7
215,KP003682,서초아크빌,서울특별시 서초구 반포대로22길 86,37.49068177836,127.0128453848,170244,3546,581,41074.0,0.0,4.296021978021979,20
216,KP000715,래미안서초7차 아파트,서울특별시 서초구 서초동 1642-34,37.4877842236,127.0120262532,170244,3546,513,41074.0,0.0,2.4673296703296708,18
217,KP004058,태남빌딩 주차장,서울특별시 서초구 잠원로3길 40,37.508200233894,127.0036390565,170244,3546,295,50505.0,2.3560879120879115,0.0,8
218,KP004056,반포동방음언덕형 공영주차장,서울특별시 서초구 주흥5길 20 (반포동),37.498091006211,126.9996918386,170244,3546,184,56400.0,8.631714285714288,0.0,12
219,KP004059,잠원동방음언덕형 공영주차장,서울특별시 서초구 잠원동 10-33,37.516202344963,127.0162318685,170244,3546,279,54327.0,42.987230769230784,0.0,15
220,KP000938,서초리젠 아파트,서울특별시 서초구 서초동 1444-19,37.4843053021,127.0196960903,170244,3546,159,71526.0,0.0,0.0061648351648351,16
221,KP002962,현대ESA아파트,서울특별시 서초구 서초동 1338,37.49088602217,127.0295128041,170244,3546,192,11333.0,0.0,5.233560439560441,20
222,KP000528,월드메르디앙 아파트,서울특별시 서초구 서초동 1549-3,37.4901990746,127.0104481156,170244,3546,715,41074.0,0.3815164835164835,0.0,18
223,ST116515,구룡공원 공영주차장,서울특별시 서초구 양재동 399,37.4716396,127.0485046,170244,3546,38,11288.0,6.344021978021975,0.0,5
224,KP004617,동산마을 공영주차장,"서울특별시 서초구 강남대로8길 77 (양재동, 동산마을구립주차장)",37.470090886,127.04430893,170244,3546,136,44044.0,23.329472527472536,0.0,3
225,KP004613,대한무역투자진흥공사,"서울특별시 서초구 헌릉로 13 (염곡동, 대한무역투자진흥공사(코트라))",37.465214569,127.04466925,170244,3546,53,16485.0,3.3029560439560446,0.0,3
226,KP004612,방배복개도로 제2지역 공영주차장,"서울특별시 서초구 동작대로 22-2 (방배동, 가로분식점)",37.478409455,126.9819709,170244,3546,290,47921.0,19.77729670329672,0.0,6
227,KP005178,한국연구재단,"서울특별시 서초구 헌릉로 25 (염곡동, 한국연구재단)",37.464997748,127.04570951,170244,3546,21,16485.0,2.449274725274725,0.0,4
228,KP005182,양재하이브랜드,"서울특별시 서초구 매헌로 16 (양재동, 하이브랜드)",37.463367077,127.03701594,170244,3546,98,54707.0,0.2486648351648352,0.0,7
229,KP000944,강남아이파크,서울특별시 강남구 자곡동 자곡로 175,37.4742504351,127.1025415943,234233,11736,54,7381.0,45.74206593406597,38.11824175824177,10
230,KP000743,타워팰리스1차,서울특별시 강남구 도곡동 언주로30길 56,37.4880682608,127.0534828799,234233,11736,79,11652.0,45.61481318681317,30.27434065934062,23
231,KP002891,역삼래미안,서울특별시 강남구 역삼동 757,37.4981410336,127.050493262,234233,11736,298,11652.0,4.296615384615384,13.883681318681306,24
232,KP003147,개나리푸르지오,서울특별시 강남구 역삼동 755-1,37.4996776391,127.0495726208,234233,11736,516,15278.0,0.0,10.794029304029314,24
233,KP001284,개나리래미안 아파트,서울특별시 강남구 역삼동 역삼로 306,37.4989768233,127.0469586923,234233,11736,403,15278.0,8.852637362637358,18.17659340659344,30
234,KP002872,세곡푸르지오아파트,서울특별시 강남구 세곡동 533,37.4673544518,127.093427902,234233,11736,43,26389.0,12.893472527472529,21.909670329670345,5
235,KP000740,래미안대치하이스턴 아파트,서울특별시 강남구 대치동 도곡로93길 12,37.5015124522,127.0654756841,234233,11736,84,1401.0,9.103230769230771,32.44197802197804,12
236,KP002820,압구정하이츠파크,서울특별시 강남구 신사동 압구정로42길 78,37.524086963,127.033598412,234233,11736,1169,13261.0,0.0,21.600989010989,6
237,KP002357,LH강남힐스테이트,서울특별시 강남구 자곡동 자곡로3길 21,37.4717680762,127.0881179237,234233,11736,12,26389.0,28.29129670329668,33.09379120879125,4
238,KP000947,도곡렉슬 아파트,서울특별시 강남구 도곡동 선릉로 221,37.4942075612,127.0497329724,234233,11736,127,11652.0,53.894681318681286,48.19120879120873,17
239,KP000955,타워팰리스G동,서울특별시 강남구 도곡동 언주로30길 26,37.4877623464,127.0525283412,234233,11736,76,11652.0,58.76371428571428,36.070648351648366,24
240,KP001814,강남한양수자인,서울특별시 강남구 자곡동 자곡로 260,37.475905,127.112986,234233,11736,5,7381.0,22.86564835164835,38.90236263736267,3
241,KP002507,강남구청 공영주차장,서울특별시 강남구 삼성동 16-1,37.51793074154,127.0471300614,234233,11736,141,10501.0,202.47397802197816,0.0,18
242,KP000531,강남한신휴플러스6단지 아파트,서울특별시 강남구 율현동 밤고개로26길 50,37.4678116186,127.1048207502,234233,11736,31,4632.0,2.976395604395605,8.497032967032967,9
243,KP003768,대치2문화센터 공영주차장,서울특별시 강남구 영동대로65길 24,37.502333059827,127.0642142814,234233,11736,107,1401.0,55.08881318681309,0.0,13
244,KP000337,LH서울지사,서울특별시 강남구 선릉로 121길 12,37.514473,127.040862,234233,11736,360,5456.0,200.6481098901095,0.0,14
245,KP000953,청담파크파라곤,서울특별시 강남구 청담동 학동로97길 31,37.521379742,127.0545473694,234233,11736,133,10501.0,0.0,20.00835164835164,15
246,KP000736,가람아파트,서울특별시 강남구 일원동 일원로 127,37.4831588428,127.085381578,234233,11736,21,39408.0,6.825956043956047,0.0,8
247,KP000742,샘터마을 아파트,서울특별시 강남구 일원동 일원로 120,37.4852006506,127.0826748096,234233,11736,40,39408.0,9.303274725274727,0.0,8
248,KP000336,강남세브란스 병원,서울특별시 강남구 언주로 211,37.492949,127.046255,234233,11736,59,15278.0,55.768736263736365,0.0,15
249,KP000946,대치현대 아파트,서울특별시 강남구 대치동 삼성로64길 5,37.500448308,127.0605123535,234233,11736,281,1401.0,8.414417582417581,23.188813186813203,8
250,KP002359,래미안강남힐즈,서울특별시 강남구 자곡동 자곡로 101,37.4726558946,127.0958062553,234233,11736,21,26389.0,17.375340659340655,25.11274725274724,5
251,KP001286,세곡리엔파크3단지,서울특별시 강남구 세곡동 헌릉로590길 11,37.4643883571,127.104164884,234233,11736,31,4632.0,36.16586813186816,31.90021978021979,13
252,KP000739,래미안그레이튼,서울특별시 강남구 역삼동 도곡로43길 20,37.4968641934,127.0486174555,234233,11736,220,15278.0,13.68274725274725,36.39692307692307,22
253,KP001816,삼성동힐스테이트2단지,서울특별시 강남구 삼성로 111길 8,37.513789,127.051413,234233,11736,443,1401.0,20.56971428571427,22.869816849816885,12
254,SF000830,청담래미안로이뷰,서울특별시 강남구 청담동 영동대로142길 16,37.52475781,127.056212,234233,11736,95,3310.0,0.0,21.232747252747263,13
255,KP003679,우정에쉐르 3차,서울특별시 강남구 영동대로85길 17,37.50687518967,127.0622276123,234233,11736,251,1401.0,0.0,0.1625934065934065,14
256,KP000951,아이파크삼성동,서울특별시 강남구 삼성동 영동대로 640,37.5183968081,127.0595495102,234233,11736,112,86422.0,51.35782417582421,0.0,11
257,KP002508,헌릉로745길 노상주차장,서울특별시 강남구 율현동 101-13,37.4702566872,127.1184618819,234233,11736,10,31577.0,104.55727472527474,0.0,0
258,KP003323,역삼2차아이파크아파트,서울특별시 강남구 역삼동 도곡로57길 12,37.496746,127.051602,234233,11736,247,11652.0,0.0,11.130439560439562,21
259,SF001673,강남데시앙포레,서울특별시 강남구 수서동 광평로34길55,37.480849078,127.09236666,234233,11736,11,34585.0,37.2506153846154,37.09120879120884,3
260,KP000952,청담자이 아파트,서울특별시 강남구 청담동 영동대로138길 12,37.5241030942,127.0572508006,234233,11736,76,13335.0,29.378065934065933,27.77052747252745,12
261,KP000954,타워팰리스 2차,서울특별시 강남구 도곡동 언주로30길 57,37.4894771854,127.0540356842,234233,11736,70,11652.0,22.309758241758235,26.871406593406565,24
262,KP003233,삼성동한일아파트,서울특별시 강남구 삼성동 48,37.51394035345,127.0500344955,234233,11736,302,10501.0,0.0,10.03002197802199,19
263,KP002900,역삼e-편한세상,서울특별시 강남구 역삼동 755-4,37.4988525999,127.051025254,234233,11736,362,11652.0,6.562923076923077,21.26417582417584,20
264,KP000945,개포7차 우성 아파트,서울특별시 강남구 일원동 개포로110길 15,37.4932436794,127.0791148884,234233,11736,206,23106.0,16.03228571428572,17.932989010989004,16
265,KP001817,세곡리엔파크2단지 아파트,서울특별시 강남구 세곡동 헌릉로 590길10,37.4765488043,127.111607161,234233,11736,5,7381.0,10.54421978021978,0.0,5
266,SF001228,삼성동현대아파트,서울특별시 강남구 삼성동 학동로64길 14,37.516764109,127.04461037,234233,11736,188,10501.0,0.0,17.68835164835167,21
267,KP000948,래미안대치팰리스,서울특별시 강남구 대치동 삼성로51길 37,37.4934362819,127.0576977958,234233,11736,108,11652.0,33.75783516483518,0.0,10
268,KP000737,강남한신휴 플러스8단지,서울특별시 강남구 율현동 밤고개로27길 20,37.4709029988,127.1097674257,234233,11736,8,4632.0,0.0,6.385494505494503,5
269,KP002881,삼성우정에쉐르아파트,서울특별시 강남구 삼성동 3-8,37.51728078263,127.0445110245,234233,11736,189,10501.0,0.0,3.5158241758241755,21
270,KP000949,삼성중앙하이츠빌리지,서울특별시 강남구 삼성동 학동로68길 30,37.5165790324,127.0465082121,234233,11736,153,10501.0,0.0,29.100571428571413,20
271,KP000741,삼성동 에스케이뷰 아파트,서울특별시 강남구 삼성동 봉은사로109길 14-8,37.5163180973,127.064864227,234233,11736,87,83502.0,0.0,7.940131868131864,13
272,KP000532,도성 아파트,서울특별시 강남구 삼성로67길 14,37.5011341757,127.0583189354,234233,11736,289,1401.0,0.0,1.244153846153846,6
273,KP002982,아크로힐스논현,서울특별시 강남구 논현동 276-1,37.50957023378,127.0387042079,234233,11736,400,15278.0,4.301340659340658,14.467791208791224,7
274,KP002968,래미안삼성1차,서울특별시 강남구 삼성동 103-22,37.51716374633,127.0639328871,234233,11736,91,10712.0,0.0,9.148681318681318,15
275,KP002892,현대까르띠에710아파트,서울특별시 강남구 역삼동 710,37.50152205273,127.0449314174,234233,11736,684,15278.0,0.0,13.911758241758228,33
276,KP000738,도곡대림아크로빌,서울특별시 강남구 도곡동 언주로30길 13,37.4881415795,127.0506742304,234233,11736,83,11652.0,42.0658461538462,0.0,23
277,KP001285,삼성파크 아파트,서울특별시 강남구 삼성동 삼성로99길 14,37.5092129203,127.0538237005,234233,11736,873,1401.0,0.0,9.756703296703297,10
278,KP003148,세곡리엔파크1단지,서울특별시 강남구 세곡동 508,37.46410010438,127.1009689711,234233,11736,67,26389.0,0.0,1.6856410256410257,12
279,KP001815,금호어울림 아파트(삼성동),서울특별시 강남구 삼성동 봉은사로111길 25,37.5167326431,127.0647107496,234233,11736,85,10712.0,0.0,3.492087912087911,15
280,KP003296,라테라스삼성,서울특별시 강남구 삼성동 봉은사로 645,37.515489,127.065721,234233,11736,98,83502.0,0.0,0.6654725274725275,13
281,KP005264,공무원연금공단 서울지부(상록회관),"서울특별시 강남구 언주로 508 (역삼동, 공무원연금공단)",37.504099826,127.04294445,234233,11736,667,15278.0,1.823538461538461,0.0,24
282,KP001280,개봉영화 아파트,서울특별시 구로구 개봉동 475,37.4969765268,126.8582185106,180929,3790,168,40957.0,4.338087912087912,18.27824175824176,9
283,KP001812,신도림동아1차 아파트,서울특별시 구로구 신도림로 87,37.510895,126.88338,180929,3790,160,6509.0,20.22984615384615,19.18373626373629,14
284,KP003028,고척스카이돔,서울특별시 구로구 고척동 63-6,37.4985266401,126.866274181,180929,3790,167,41553.0,89.25587545787573,0.0,8
285,KP002351,천왕연지타운1단지,서울특별시 구로구 오류동 오류로 30,37.4864295233,126.8400162357,180929,3790,50,13425.0,6.601912087912087,11.982857142857153,12
286,KP000221,구로구청 주차장,서울특별시 구로구 구로동 435,37.495709,126.887667,180929,3790,277,21343.0,167.94091428571474,0.0,11
287,KP000735,오류푸르지오,서울특별시 구로구 오류동 346,37.49128563,126.8411140273,180929,3790,143,31712.0,10.63243956043956,21.185934065934067,13
288,KP000733,신구로자이 아파트,서울특별시 구로구 구로동 501,37.4999888818,126.8840967467,180929,3790,329,6330.0,0.0,9.231098901098894,9
289,KP002349,구로삼성래미안,서울특별시 구로구 구로동 256-1,37.4887518404,126.8920337159,180929,3790,303,21792.0,10.602461538461537,23.347142857142828,25
290,KP000217,고척근린공원 지하주차장,서울특별시 구로구 고척로 45길 39,37.506105,126.85316,180929,3790,96,24765.0,66.60828571428578,0.0,4
291,KP000219,지식산업센터(동일테크노타운8차),서울특별시 금천구 범안로 17길 1,37.469394,126.89343,117595,550,416,31736.0,100.53734065934036,0.0,11
292,KP003608,항동하버라인3단지,서울특별시 구로구 항동 119-12,37.47964958181,126.8242612472,180929,3790,18,16479.0,0.0,10.541204395604408,7
293,KP002971,고척파크푸르지오,서울특별시 구로구 고척동 339,37.50768066768,126.8583860162,180929,3790,93,12296.0,1.9946813186813184,12.96885714285716,9
294,KP003264,메이퀸 웨딩홀,서울특별시 금천구 독산동 152-1,37.47264941022,126.89753859628,117595,550,494,6640.0,17.203999999999994,0.0,11
295,KP000730,고척벽산블루밍 아파트,서울특별시 구로구 고척동 경인로 390,37.4944609534,126.8643884522,180929,3790,50,41553.0,17.747802197802205,30.22725274725277,5
296,KP000218,지식산업센터(대륭테크노타운2차),서울특별시 금천구 가산디지털1로 33-33,37.468697,126.884634,117595,550,141,6711.0,53.76307692307696,0.0,21
